Country,Year,"Adolescent fertility rate (births per 1,000 women ages 15-19)"
Cuba,1960,160.39
Curacao,2022,
Curacao,2021,23.142
Curacao,2020,22.897
Curacao,2019,23.148
Curacao,2018,22.165
Curacao,2017,20.774
Curacao,2016,24.765
Curacao,2015,31.645
Curacao,2014,35.714
Curacao,2013,39.573
Curacao,2012,41.026
Curacao,2011,36.437
Curacao,2010,37.411
Curacao,2009,39.445
Curacao,2008,42.25
Curacao,2007,41.883
Curacao,2006,43.251
Curacao,2005,43.853
Curacao,2004,42.36
Curacao,2003,43.662
Curacao,2002,42.241
Curacao,2001,43.617
Curacao,2000,44.192
Curacao,1999,46.221
Curacao,1998,51.021
Curacao,1997,56.851
Curacao,1996,59.556
Curacao,1995,60.485
Curacao,1994,61.847
Curacao,1993,59.515
Curacao,1992,54.25
Curacao,1991,54.381
Curacao,1990,54.293
Curacao,1989,54.017
Curacao,1988,54.225
Curacao,1987,53.22
Curacao,1986,52.479
Curacao,1985,51.32
Curacao,1984,50.55
Curacao,1983,50.276
Curacao,1982,50.057
Curacao,1981,49.97
Curacao,1980,51.056
Curacao,1979,52.269
Curacao,1978,52.884
Curacao,1977,53.95
Curacao,1976,55.102
Curacao,1975,56.547
Curacao,1974,58.894
Curacao,1973,61.368
Curacao,1972,64.28
Curacao,1971,66.603
Curacao,1970,69.659
Curacao,1969,71.753
Curacao,1968,74.087
Curacao,1967,75.524
Curacao,1966,78.377
Curacao,1965,79.096
Curacao,1964,80.489
Curacao,1963,81.322
Curacao,1962,81.759
Curacao,1961,83.35
Curacao,1960,84.673
Cyprus,2022,
Cyprus,2021,6.827
Cyprus,2020,6.896
Cyprus,2019,6.955
Cyprus,2018,7.142
Cyprus,2017,6.608
Cyprus,2016,6.04
Cyprus,2015,5.446
Cyprus,2014,5.293
Cyprus,2013,5.364
Cyprus,2012,6.033
Cyprus,2011,5.98
Cyprus,2010,6.133
Cyprus,2009,6.116
Cyprus,2008,6.257
Cyprus,2007,5.922
Cyprus,2006,6.817
Cyprus,2005,7.277
Cyprus,2004,8.235
Cyprus,2003,7.79
Cyprus,2002,8.121
Cyprus,2001,8.942
Cyprus,2000,10.351
Cyprus,1999,9.925
Cyprus,1998,11.994
Cyprus,1997,11.004
Cyprus,1996,15.003
Cyprus,1995,18.077
Cyprus,1994,21.583
Cyprus,1993,25.787
Cyprus,1992,32.158
Cyprus,1991,33.394
Cyprus,1990,35.111
Cyprus,1989,25.688
Cyprus,1988,27.782
Cyprus,1987,35.072
Cyprus,1986,36.953
Cyprus,1985,37.209
Cyprus,1984,41.373
Cyprus,1983,42.712
Cyprus,1982,41.509
Cyprus,1981,35.421
Cyprus,1980,32.167
Cyprus,1979,31.611
Cyprus,1978,28.43
Cyprus,1977,25.468
Cyprus,1976,28.616
Cyprus,1975,23.211
Cyprus,1974,22.717
Cyprus,1973,20.742
Cyprus,1972,24.364
Cyprus,1971,21.858
Cyprus,1970,22.082
Cyprus,1969,22.989
Cyprus,1968,23.111
Cyprus,1967,23.662
Cyprus,1966,23.674
Cyprus,1965,20.62
Cyprus,1964,23.033
Cyprus,1963,25.086
Cyprus,1962,25.597
Cyprus,1961,27.405
Cyprus,1960,31.329
Czechia,2022,
Czechia,2021,9.709
Czechia,2020,9.839
Czechia,2019,9.851
Czechia,2018,10.59
Czechia,2017,11.523
Czechia,2016,11.62
Czechia,2015,11.626
Czechia,2014,12.123
Czechia,2013,12.234
Czechia,2012,12.554
Czechia,2011,11.922
Czechia,2010,11.975
Czechia,2009,11.979
Czechia,2008,11.564
Czechia,2007,11.164
Czechia,2006,10.782
Czechia,2005,10.963
Czechia,2004,11.176
Czechia,2003,11.214
Czechia,2002,11.476
Czechia,2001,11.656
Czechia,2000,13.349
Czechia,1999,15.562
Czechia,1998,17.235
Czechia,1997,18.894
Czechia,1996,20.982
Czechia,1995,25.625
Czechia,1994,33.077
Czechia,1993,42.308
Czechia,1992,42.654
Czechia,1991,43.043
Czechia,1990,40.665
Czechia,1989,41.134
Czechia,1988,44.384
Czechia,1987,46.25
Czechia,1986,48.777
Czechia,1985,52.651
Czechia,1984,55.976
Czechia,1983,55.988
Czechia,1982,52.079
Czechia,1981,48.704
Czechia,1980,49.504
Czechia,1979,53.055
Czechia,1978,57.236
Czechia,1977,63.284
Czechia,1976,66.156
Czechia,1975,65.051
Czechia,1974,59.517
Czechia,1973,52.752
Czechia,1972,49.717
Czechia,1971,49.23
Czechia,1970,48.908
Czechia,1969,47.195
Czechia,1968,44.857
Czechia,1967,47.431
Czechia,1966,47.779
Czechia,1965,46.129
Czechia,1964,44.325
Czechia,1963,43.658
Czechia,1962,40.788
Czechia,1961,40.061
Czechia,1960,40.743
Denmark,2022,
Denmark,2021,1.908
Denmark,2020,1.893
Denmark,2019,2.123
Denmark,2018,2.495
Denmark,2017,2.893
Denmark,2016,3.511
Denmark,2015,3.561
Denmark,2014,3.834
Denmark,2013,4.247
Denmark,2012,4.499
Denmark,2011,4.643
Denmark,2010,5.022
Denmark,2009,5.444
Denmark,2008,5.835
Denmark,2007,5.592
Denmark,2006,5.714
Denmark,2005,5.521
Denmark,2004,5.594
Denmark,2003,5.899
Denmark,2002,6.481
Denmark,2001,7.601
Denmark,2000,8.169
Denmark,1999,8.432
Denmark,1998,8.665
Denmark,1997,9.152
Denmark,1996,8.783
Denmark,1995,9.461
Denmark,1994,9.886
Denmark,1993,9.785
Denmark,1992,10.203
Denmark,1991,9.384
Denmark,1990,9.331
Denmark,1989,9.213
Denmark,1988,9.036
Denmark,1987,9.839
Denmark,1986,10.349
Denmark,1985,10.688
Denmark,1984,10.979
Denmark,1983,10.988
Denmark,1982,11.927
Denmark,1981,13.402
Denmark,1980,15.753
Denmark,1979,17.3
Denmark,1978,19.631
Denmark,1977,21.619
Denmark,1976,23.33
Denmark,1975,26.978
Denmark,1974,26.014
Denmark,1973,26.635
Denmark,1972,28.286
Denmark,1971,29.466
Denmark,1970,33.173
Denmark,1969,39.208
Denmark,1968,45.352
Denmark,1967,51.094
Denmark,1966,54.863
Denmark,1965,52.259
Denmark,1964,49.532
Denmark,1963,41.989
Denmark,1962,41.065
Denmark,1961,39.669
Denmark,1960,38.655
Djibouti,2022,
Djibouti,2021,22.722
Djibouti,2020,22.776
Djibouti,2019,22.716
Djibouti,2018,22.629
Djibouti,2017,22.961
Djibouti,2016,23.038
Djibouti,2015,23.267
Djibouti,2014,23.599
Djibouti,2013,24.107
Djibouti,2012,24.386
Djibouti,2011,24.679
Djibouti,2010,24.833
Djibouti,2009,24.647
Djibouti,2008,24.296
Djibouti,2007,25.048
Djibouti,2006,25.421
Djibouti,2005,26.016
Djibouti,2004,27.691
Djibouti,2003,29.184
Djibouti,2002,31.0
Djibouti,2001,32.88
Djibouti,2000,33.891
Djibouti,1999,34.844
Djibouti,1998,35.705
Djibouti,1997,37.513
Djibouti,1996,39.721
Djibouti,1995,40.737
Djibouti,1994,42.22
Djibouti,1993,43.857
Djibouti,1992,44.18
Djibouti,1991,45.078
Djibouti,1990,46.119
Djibouti,1989,47.309
Djibouti,1988,49.585
Djibouti,1987,51.814
Djibouti,1986,52.992
Djibouti,1985,54.423
Djibouti,1984,55.692
Djibouti,1983,57.018
Djibouti,1982,58.655
Djibouti,1981,60.19
Djibouti,1980,61.811
Djibouti,1979,62.653
Djibouti,1978,63.405
Djibouti,1977,63.788
Djibouti,1976,63.761
Djibouti,1975,64.255
Djibouti,1974,64.495
Djibouti,1973,65.538
Djibouti,1972,66.505
Djibouti,1971,67.201
Djibouti,1970,68.261
Djibouti,1969,69.658
Djibouti,1968,71.327
Djibouti,1967,72.302
Djibouti,1966,73.398
Djibouti,1965,72.616
Djibouti,1964,73.012
Djibouti,1963,74.301
Djibouti,1962,74.883
Djibouti,1961,76.036
Djibouti,1960,76.343
Dominica,2022,
Dominica,2021,38.49
Dominica,2020,39.022
Dominica,2019,39.325
Dominica,2018,39.348
Dominica,2017,39.105
Dominica,2016,39.635
Dominica,2015,41.114
Dominica,2014,42.372
Dominica,2013,43.492
Dominica,2012,44.585
Dominica,2011,45.573
Dominica,2010,45.981
Dominica,2009,46.926
Dominica,2008,48.688
Dominica,2007,50.561
Dominica,2006,51.981
Dominica,2005,51.08
Dominica,2004,53.232
Dominica,2003,54.04
Dominica,2002,56.67
Dominica,2001,62.726
Dominica,2000,59.459
Dominica,1999,64.542
Dominica,1998,59.445
Dominica,1997,61.651
Dominica,1996,59.427
Dominica,1995,62.072
Dominica,1994,74.741
Dominica,1993,84.307
Dominica,1992,90.066
Dominica,1991,88.766
Dominica,1990,91.477
Dominica,1989,93.108
Dominica,1988,91.776
Dominica,1987,83.529
Dominica,1986,87.142
Dominica,1985,83.231
Dominica,1984,84.308
Dominica,1983,90.019
Dominica,1982,85.919
Dominica,1981,80.485
Dominica,1980,79.782
Dominica,1979,79.859
Dominica,1978,80.314
Dominica,1977,82.631
Dominica,1976,85.809
Dominica,1975,89.561
Dominica,1974,95.106
Dominica,1973,99.877
Dominica,1972,106.531
Dominica,1971,113.303
Dominica,1970,119.377
Dominica,1969,127.14
Dominica,1968,114.631
Dominica,1967,117.782
Dominica,1966,130.401
Dominica,1965,109.269
Dominica,1964,108.89
Dominica,1963,114.999
Dominica,1962,113.918
Dominica,1961,114.561
Dominica,1960,143.67
Dominican Republic,2022,
Dominican Republic,2021,65.629
Dominican Republic,2020,68.278
Dominican Republic,2019,78.455
Dominican Republic,2018,83.874
Dominican Republic,2017,87.909
Dominican Republic,2016,91.817
Dominican Republic,2015,95.116
Dominican Republic,2014,97.477
Dominican Republic,2013,100.151
Dominican Republic,2012,106.089
Dominican Republic,2011,109.026
Dominican Republic,2010,109.433
Dominican Republic,2009,104.701
Dominican Republic,2008,105.496
Dominican Republic,2007,102.863
Dominican Republic,2006,101.253
Dominican Republic,2005,103.28
Dominican Republic,2004,105.859
Dominican Republic,2003,109.873
Dominican Republic,2002,110.884
Dominican Republic,2001,112.017
Dominican Republic,2000,112.23
Dominican Republic,1999,111.036
Dominican Republic,1998,110.02
Dominican Republic,1997,111.364
Dominican Republic,1996,113.015
Dominican Republic,1995,113.864
Dominican Republic,1994,117.187
Dominican Republic,1993,118.224
Dominican Republic,1992,115.268
Dominican Republic,1991,115.197
Dominican Republic,1990,116.527
Dominican Republic,1989,113.942
Dominican Republic,1988,108.635
Dominican Republic,1987,107.393
Dominican Republic,1986,103.871
Dominican Republic,1985,102.086
Dominican Republic,1984,102.809
Dominican Republic,1983,103.159
Dominican Republic,1982,105.551
Dominican Republic,1981,108.539
Dominican Republic,1980,113.895
Dominican Republic,1979,114.908
Dominican Republic,1978,115.249
Dominican Republic,1977,115.948
Dominican Republic,1976,116.23
Dominican Republic,1975,117.95
Dominican Republic,1974,123.353
Dominican Republic,1973,126.089
Dominican Republic,1972,125.498
Dominican Republic,1971,126.23
Dominican Republic,1970,127.105
Dominican Republic,1969,125.945
Dominican Republic,1968,130.454
Dominican Republic,1967,139.633
Dominican Republic,1966,142.864
Dominican Republic,1965,144.374
Dominican Republic,1964,146.872
Dominican Republic,1963,149.542
Dominican Republic,1962,152.732
Dominican Republic,1961,154.883
Dominican Republic,1960,154.785
Ecuador,2022,
Ecuador,2021,63.163
Ecuador,2020,63.944
Ecuador,2019,67.77
Ecuador,2018,71.383
Ecuador,2017,72.683
Ecuador,2016,75.1
Ecuador,2015,79.692
Ecuador,2014,80.124
Ecuador,2013,84.146
Ecuador,2012,90.001
Ecuador,2011,91.278
Ecuador,2010,91.858
Ecuador,2009,92.019
Ecuador,2008,90.694
Ecuador,2007,89.208
Ecuador,2006,87.164
Ecuador,2005,86.874
Ecuador,2004,87.349
Ecuador,2003,88.523
Ecuador,2002,88.435
Ecuador,2001,88.083
Ecuador,2000,88.773
Ecuador,1999,91.5
Ecuador,1998,91.693
Ecuador,1997,89.727
Ecuador,1996,90.547
Ecuador,1995,88.927
Ecuador,1994,87.052
Ecuador,1993,85.188
Ecuador,1992,84.272
Ecuador,1991,87.847
Ecuador,1990,88.897
Ecuador,1989,89.719
Ecuador,1988,89.328
Ecuador,1987,90.51
Ecuador,1986,91.317
Ecuador,1985,90.614
Ecuador,1984,92.458
Ecuador,1983,93.198
Ecuador,1982,94.301
Ecuador,1981,97.094
Ecuador,1980,98.641
Ecuador,1979,99.809
Ecuador,1978,97.326
Ecuador,1977,95.796
Ecuador,1976,95.238
Ecuador,1975,95.219
Ecuador,1974,93.813
Ecuador,1973,93.541
Ecuador,1972,94.171
Ecuador,1971,92.687
Ecuador,1970,96.476
Ecuador,1969,109.841
Ecuador,1968,103.292
Ecuador,1967,106.347
Ecuador,1966,108.023
Ecuador,1965,112.988
Ecuador,1964,115.746
Ecuador,1963,115.742
Ecuador,1962,116.504
Ecuador,1961,113.988
Ecuador,1960,117.192
"Egypt, Arab Rep.",2022,
"Egypt, Arab Rep.",2021,44.767
"Egypt, Arab Rep.",2020,45.672
"Egypt, Arab Rep.",2019,46.431
"Egypt, Arab Rep.",2018,49.099
"Egypt, Arab Rep.",2017,50.624
"Egypt, Arab Rep.",2016,52.246
"Egypt, Arab Rep.",2015,56.931
"Egypt, Arab Rep.",2014,58.101
"Egypt, Arab Rep.",2013,59.123
"Egypt, Arab Rep.",2012,58.469
"Egypt, Arab Rep.",2011,58.103
"Egypt, Arab Rep.",2010,58.306
"Egypt, Arab Rep.",2009,57.263
"Egypt, Arab Rep.",2008,56.959
"Egypt, Arab Rep.",2007,57.158
"Egypt, Arab Rep.",2006,56.623
"Egypt, Arab Rep.",2005,55.676
"Egypt, Arab Rep.",2004,54.639
"Egypt, Arab Rep.",2003,54.79
"Egypt, Arab Rep.",2002,54.671
"Egypt, Arab Rep.",2001,56.768
"Egypt, Arab Rep.",2000,58.95
"Egypt, Arab Rep.",1999,60.291
"Egypt, Arab Rep.",1998,60.782
"Egypt, Arab Rep.",1997,63.389
"Egypt, Arab Rep.",1996,64.587
"Egypt, Arab Rep.",1995,67.189
"Egypt, Arab Rep.",1994,69.087
"Egypt, Arab Rep.",1993,72.693
"Egypt, Arab Rep.",1992,77.542
"Egypt, Arab Rep.",1991,78.637
"Egypt, Arab Rep.",1990,80.932
"Egypt, Arab Rep.",1989,87.159
"Egypt, Arab Rep.",1988,92.452
"Egypt, Arab Rep.",1987,95.026
"Egypt, Arab Rep.",1986,96.67
"Egypt, Arab Rep.",1985,102.208
"Egypt, Arab Rep.",1984,103.759
"Egypt, Arab Rep.",1983,110.852
"Egypt, Arab Rep.",1982,108.861
"Egypt, Arab Rep.",1981,108.402
"Egypt, Arab Rep.",1980,109.525
"Egypt, Arab Rep.",1979,109.579
"Egypt, Arab Rep.",1978,114.964
"Egypt, Arab Rep.",1977,114.161
"Egypt, Arab Rep.",1976,119.303
"Egypt, Arab Rep.",1975,125.043
"Egypt, Arab Rep.",1974,124.248
"Egypt, Arab Rep.",1973,123.414
"Egypt, Arab Rep.",1972,129.216
"Egypt, Arab Rep.",1971,130.081
"Egypt, Arab Rep.",1970,127.799
"Egypt, Arab Rep.",1969,137.98
"Egypt, Arab Rep.",1968,141.439
"Egypt, Arab Rep.",1967,147.59
"Egypt, Arab Rep.",1966,153.744
"Egypt, Arab Rep.",1965,145.878
"Egypt, Arab Rep.",1964,147.149
"Egypt, Arab Rep.",1963,147.683
"Egypt, Arab Rep.",1962,145.852
"Egypt, Arab Rep.",1961,153.943
"Egypt, Arab Rep.",1960,158.191
El Salvador,2022,
El Salvador,2021,55.89
El Salvador,2020,56.83
El Salvador,2019,57.808
El Salvador,2018,58.197
El Salvador,2017,61.531
El Salvador,2016,65.213
El Salvador,2015,70.359
El Salvador,2014,70.115
El Salvador,2013,70.62
El Salvador,2012,70.643
El Salvador,2011,70.951
El Salvador,2010,70.912
El Salvador,2009,72.071
El Salvador,2008,73.788
El Salvador,2007,76.217
El Salvador,2006,77.46
El Salvador,2005,80.265
El Salvador,2004,82.695
El Salvador,2003,86.67
El Salvador,2002,92.917
El Salvador,2001,100.786
El Salvador,2000,107.896
El Salvador,1999,113.604
El Salvador,1998,118.018
El Salvador,1997,119.688
El Salvador,1996,123.415
El Salvador,1995,124.243
El Salvador,1994,125.98
El Salvador,1993,123.043
El Salvador,1992,121.434
El Salvador,1991,122.632
El Salvador,1990,123.204
El Salvador,1989,123.41
El Salvador,1988,124.759
El Salvador,1987,124.719
El Salvador,1986,125.767
El Salvador,1985,129.437
El Salvador,1984,134.548
El Salvador,1983,141.776
El Salvador,1982,147.583
El Salvador,1981,151.612
El Salvador,1980,149.117
El Salvador,1979,145.381
El Salvador,1978,145.27
El Salvador,1977,144.904
El Salvador,1976,145.18
El Salvador,1975,143.567
El Salvador,1974,143.563
El Salvador,1973,142.651
El Salvador,1972,143.191
El Salvador,1971,142.499
El Salvador,1970,143.93
El Salvador,1969,149.989
El Salvador,1968,151.986
El Salvador,1967,153.074
El Salvador,1966,156.039
El Salvador,1965,159.708
El Salvador,1964,159.876
El Salvador,1963,157.386
El Salvador,1962,157.442
El Salvador,1961,153.693
El Salvador,1960,150.929
Equatorial Guinea,2022,
Equatorial Guinea,2021,139.706
Equatorial Guinea,2020,143.936
Equatorial Guinea,2019,148.872
Equatorial Guinea,2018,152.601
Equatorial Guinea,2017,156.047
Equatorial Guinea,2016,158.434
Equatorial Guinea,2015,161.13
Equatorial Guinea,2014,163.445
Equatorial Guinea,2013,167.097
Equatorial Guinea,2012,168.734
Equatorial Guinea,2011,170.478
Equatorial Guinea,2010,171.755
Equatorial Guinea,2009,173.074
Equatorial Guinea,2008,174.103
Equatorial Guinea,2007,175.232
Equatorial Guinea,2006,175.803
Equatorial Guinea,2005,177.692
Equatorial Guinea,2004,177.202
Equatorial Guinea,2003,176.117
Equatorial Guinea,2002,176.326
Equatorial Guinea,2001,177.675
Equatorial Guinea,2000,178.464
Equatorial Guinea,1999,180.357
Equatorial Guinea,1998,181.452
Equatorial Guinea,1997,182.663
Equatorial Guinea,1996,183.812
Equatorial Guinea,1995,184.046
Equatorial Guinea,1994,184.866
Equatorial Guinea,1993,185.011
Equatorial Guinea,1992,185.353
Equatorial Guinea,1991,185.112
Equatorial Guinea,1990,184.778
Equatorial Guinea,1989,185.458
Equatorial Guinea,1988,184.624
Equatorial Guinea,1987,183.828
Equatorial Guinea,1986,183.151
Equatorial Guinea,1985,182.405
Equatorial Guinea,1984,181.919
Equatorial Guinea,1983,180.349
Equatorial Guinea,1982,180.068
Equatorial Guinea,1981,178.029
Equatorial Guinea,1980,177.149
Equatorial Guinea,1979,175.275
Equatorial Guinea,1978,174.35
Equatorial Guinea,1977,173.166
Equatorial Guinea,1976,172.102
Equatorial Guinea,1975,171.362
Equatorial Guinea,1974,171.249
Equatorial Guinea,1973,170.876
Equatorial Guinea,1972,170.02
Equatorial Guinea,1971,169.658
Equatorial Guinea,1970,169.161
Equatorial Guinea,1969,167.522
Equatorial Guinea,1968,165.555
Equatorial Guinea,1967,161.534
Equatorial Guinea,1966,161.072
Equatorial Guinea,1965,159.421
Equatorial Guinea,1964,160.781
Equatorial Guinea,1963,160.448
Equatorial Guinea,1962,159.142
Equatorial Guinea,1961,157.387
Equatorial Guinea,1960,156.98
Eritrea,2022,
Eritrea,2021,64.356
Eritrea,2020,64.78
Eritrea,2019,65.921
Eritrea,2018,66.639
Eritrea,2017,68.296
Eritrea,2016,69.786
Eritrea,2015,70.691
Eritrea,2014,70.997
Eritrea,2013,71.129
Eritrea,2012,72.016
Eritrea,2011,73.038
Eritrea,2010,74.322
Eritrea,2009,75.818
Eritrea,2008,77.17
Eritrea,2007,78.804
Eritrea,2006,81.005
Eritrea,2005,82.963
Eritrea,2004,83.737
Eritrea,2003,84.099
Eritrea,2002,84.573
Eritrea,2001,84.525
Eritrea,2000,85.114
Eritrea,1999,87.32
Eritrea,1998,92.597
Eritrea,1997,97.522
Eritrea,1996,102.475
Eritrea,1995,104.896
Eritrea,1994,108.492
Eritrea,1993,103.63
Eritrea,1992,100.902
Eritrea,1991,99.266
Eritrea,1990,98.8
Eritrea,1989,100.065
Eritrea,1988,101.721
Eritrea,1987,97.286
Eritrea,1986,99.309
Eritrea,1985,101.043
Eritrea,1984,101.967
Eritrea,1983,104.13
Eritrea,1982,103.838
Eritrea,1981,103.155
Eritrea,1980,100.052
Eritrea,1979,98.582
Eritrea,1978,102.404
Eritrea,1977,105.646
Eritrea,1976,108.191
Eritrea,1975,108.803
Eritrea,1974,109.033
Eritrea,1973,107.069
Eritrea,1972,112.936
Eritrea,1971,119.202
Eritrea,1970,125.285
Eritrea,1969,129.623
Eritrea,1968,133.683
Eritrea,1967,135.167
Eritrea,1966,136.446
Eritrea,1965,135.271
Eritrea,1964,135.024
Eritrea,1963,134.268
Eritrea,1962,134.593
Eritrea,1961,134.397
Eritrea,1960,135.147
Estonia,2022,
Estonia,2021,8.764
Estonia,2020,8.829
Estonia,2019,8.687
Estonia,2018,9.404
Estonia,2017,9.813
Estonia,2016,10.899
Estonia,2015,12.848
Estonia,2014,15.38
Estonia,2013,16.371
Estonia,2012,16.332
Estonia,2011,17.428
Estonia,2010,19.482
Estonia,2009,22.74
Estonia,2008,25.163
Estonia,2007,25.84
Estonia,2006,23.587
Estonia,2005,22.504
Estonia,2004,22.436
Estonia,2003,22.042
Estonia,2002,23.131
Estonia,2001,24.47
Estonia,2000,26.095
Estonia,1999,26.11
Estonia,1998,27.14
Estonia,1997,30.702
Estonia,1996,34.911
Estonia,1995,37.557
Estonia,1994,40.23
Estonia,1993,43.736
Estonia,1992,49.861
Estonia,1991,53.048
Estonia,1990,54.371
Estonia,1989,51.705
Estonia,1988,43.796
Estonia,1987,42.601
Estonia,1986,41.204
Estonia,1985,42.33
Estonia,1984,42.564
Estonia,1983,41.252
Estonia,1982,41.693
Estonia,1981,44.934
Estonia,1980,44.738
Estonia,1979,42.737
Estonia,1978,40.015
Estonia,1977,38.353
Estonia,1976,36.626
Estonia,1975,35.925
Estonia,1974,35.118
Estonia,1973,32.428
Estonia,1972,32.58
Estonia,1971,32.615
Estonia,1970,31.987
Estonia,1969,28.955
Estonia,1968,28.476
Estonia,1967,23.965
Estonia,1966,23.277
Estonia,1965,21.48
Estonia,1964,19.364
Estonia,1963,18.898
Estonia,1962,20.551
Estonia,1961,25.384
Estonia,1960,25.539
Eswatini,2022,
Eswatini,2021,69.934
Eswatini,2020,70.784
