Country,Year,Fixed telephone subscriptions (per 100 people)
Ghana,1966,0.223529
Ghana,1965,0.221009269
Ghana,1964,
Ghana,1963,
Ghana,1962,
Ghana,1961,
Ghana,1960,
Gibraltar,2022,52.54372263
Gibraltar,2021,52.54667891
Gibraltar,2020,52.10040357
Gibraltar,2019,51.91372189
Gibraltar,2018,54.125827
Gibraltar,2017,60.58830747
Gibraltar,2016,52.28619684
Gibraltar,2015,
Gibraltar,2014,72.10649575
Gibraltar,2013,
Gibraltar,2012,71.85323383
Gibraltar,2011,75.70739093
Gibraltar,2010,76.77052012
Gibraltar,2009,77.87656564
Gibraltar,2008,78.95256267
Gibraltar,2007,80.01066809
Gibraltar,2006,81.11670666
Gibraltar,2005,85.74564412
Gibraltar,2004,88.29224126
Gibraltar,2003,88.3361012
Gibraltar,2002,88.02524021
Gibraltar,2001,88.42393853
Gibraltar,2000,84.85995458
Gibraltar,1999,79.13341758
Gibraltar,1998,73.74439137
Gibraltar,1997,67.59541431
Gibraltar,1996,63.6571969
Gibraltar,1995,60.25463301
Gibraltar,1994,55.54211568
Gibraltar,1993,50.36507117
Gibraltar,1992,47.61922435
Gibraltar,1991,42.76345042
Gibraltar,1990,39.35278398
Gibraltar,1989,35.08017914
Gibraltar,1988,32.78928571
Gibraltar,1987,30.06508206
Gibraltar,1986,28.06426717
Gibraltar,1985,27.24768083
Gibraltar,1984,24.31568709
Gibraltar,1983,22.52642523
Gibraltar,1982,
Gibraltar,1981,
Gibraltar,1980,
Gibraltar,1979,
Gibraltar,1978,
Gibraltar,1977,
Gibraltar,1976,
Gibraltar,1975,
Gibraltar,1974,12.5848
Gibraltar,1973,12.5848
Gibraltar,1972,12.5848
Gibraltar,1971,12.5848
Gibraltar,1970,13.49072513
Gibraltar,1969,8.36892
Gibraltar,1968,8.36892
Gibraltar,1967,8.36892
Gibraltar,1966,8.36892
Gibraltar,1965,
Gibraltar,1964,8.36892
Gibraltar,1963,8.36892
Gibraltar,1962,8.36892
Gibraltar,1961,8.36892
Gibraltar,1960,8.981761525
Greece,2022,47.25215891
Greece,2021,47.02635092
Greece,2020,46.22407496
Greece,2019,45.45698969
Greece,2018,48.10124261
Greece,2017,48.41343638
Greece,2016,48.3820914
Greece,2015,48.67895584
Greece,2014,48.9659779
Greece,2013,49.40773316
Greece,2012,49.81188719
Greece,2011,52.2044442
Greece,2010,53.45489394
Greece,2009,54.27491449
Greece,2008,47.44332117
Greece,2007,49.311896
Greece,2006,55.5591872
Greece,2005,56.7929593
Greece,2004,57.15025249
Greece,2003,56.70707324
Greece,2002,56.71824636
Greece,2001,50.64746046
Greece,2000,51.27032176
Greece,1999,51.03694225
Greece,1998,50.60134056
Greece,1997,49.93763835
Greece,1996,49.32330329
Greece,1995,48.1246004
Greece,1994,46.73626916
Greece,1993,44.90976424
Greece,1992,42.91255487
Greece,1991,40.32207139
Greece,1990,38.32805536
Greece,1989,37.09512133
Greece,1988,35.75095922
Greece,1987,34.5574427
Greece,1986,33.12933254
Greece,1985,31.67431933
Greece,1984,30.04897549
Greece,1983,28.16828109
Greece,1982,26.59736039
Greece,1981,25.49283926
Greece,1980,24.39421829
Greece,1979,23.45012246
Greece,1978,22.29456553
Greece,1977,21.20329467
Greece,1976,20.31398263
Greece,1975,19.15866543
Greece,1974,10.2383
Greece,1973,10.2383
Greece,1972,10.2383
Greece,1971,10.2383
Greece,1970,10.38049244
Greece,1969,4.90902
Greece,1968,4.90902
Greece,1967,4.90902
Greece,1966,4.90902
Greece,1965,4.867319224
Greece,1964,2.19655
Greece,1963,2.19655
Greece,1962,2.19655
Greece,1961,2.19655
Greece,1960,2.139200969
Greenland,2022,
Greenland,2021,
Greenland,2020,11.33759326
Greenland,2019,12.75321378
Greenland,2018,14.41061308
Greenland,2017,16.56951795
Greenland,2016,
Greenland,2015,28.62561277
Greenland,2014,30.74063483
Greenland,2013,32.09185402
Greenland,2012,33.64828556
Greenland,2011,35.34678795
Greenland,2010,38.72513354
Greenland,2009,39.04893519
Greenland,2008,40.33016367
Greenland,2007,40.83903506
Greenland,2006,63.33808593
Greenland,2005,56.51730624
Greenland,2004,44.1880913
Greenland,2003,44.5071217
Greenland,2002,44.7803412
Greenland,2001,42.94860426
Greenland,2000,46.59689591
Greenland,1999,45.65821837
Greenland,1998,44.48799957
Greenland,1997,41.66250535
Greenland,1996,37.73409578
Greenland,1995,35.13121101
Greenland,1994,33.16876122
Greenland,1993,31.51252962
Greenland,1992,30.27582244
Greenland,1991,30.13043947
Greenland,1990,29.86564507
Greenland,1989,29.9486419
Greenland,1988,28.76519771
Greenland,1987,27.15123138
Greenland,1986,24.75431805
Greenland,1985,23.158587
Greenland,1984,22.36027205
Greenland,1983,21.27577716
Greenland,1982,20.8819462
Greenland,1981,19.91955677
Greenland,1980,19.07755558
Greenland,1979,16.75408452
Greenland,1978,14.3020871
Greenland,1977,12.04889523
Greenland,1976,11.00284452
Greenland,1975,9.507629705
Greenland,1974,3.38586
Greenland,1973,3.38586
Greenland,1972,3.38586
Greenland,1971,3.38586
Greenland,1970,3.433551965
Greenland,1969,1.52776
Greenland,1968,1.52776
Greenland,1967,1.52776
Greenland,1966,1.52776
Greenland,1965,1.504968992
Greenland,1964,
Greenland,1963,
Greenland,1962,
Greenland,1961,
Greenland,1960,
Grenada,2022,
Grenada,2021,20.87392665
Grenada,2020,15.61906148
Grenada,2019,19.84860337
Grenada,2018,18.5016169
Grenada,2017,26.86983129
Grenada,2016,22.31965724
Grenada,2015,22.72146579
Grenada,2014,23.12328349
Grenada,2013,24.44311428
Grenada,2012,23.92073297
Grenada,2011,24.4278529
Grenada,2010,24.87657731
Grenada,2009,25.01721854
Grenada,2008,25.40852433
Grenada,2007,25.53591407
Grenada,2006,24.95945508
Grenada,2005,24.87528797
Grenada,2004,29.86321633
Grenada,2003,30.02023175
Grenada,2002,30.99296874
Grenada,2001,30.34205455
Grenada,2000,29.18590364
Grenada,1999,27.54905265
Grenada,1998,25.87947269
Grenada,1997,25.10706029
Grenada,1996,22.98609389
Grenada,1995,22.29482991
Grenada,1994,20.35396515
Grenada,1993,19.67251622
Grenada,1992,18.31749802
Grenada,1991,16.2392991
Grenada,1990,15.34624976
Grenada,1989,12.09384826
Grenada,1988,9.010993412
Grenada,1987,6.958388835
Grenada,1986,4.955745195
Grenada,1985,3.881641744
Grenada,1984,3.609789395
Grenada,1983,3.189170469
Grenada,1982,3.107713345
Grenada,1981,3.15053244
Grenada,1980,3.188595289
Grenada,1979,
Grenada,1978,
Grenada,1977,
Grenada,1976,
Grenada,1975,3.138990377
Grenada,1974,1.17088
Grenada,1973,1.17088
Grenada,1972,1.17088
Grenada,1971,1.17088
Grenada,1970,
Grenada,1969,1.17088
Grenada,1968,1.17088
Grenada,1967,1.17088
Grenada,1966,1.17088
Grenada,1965,
Grenada,1964,1.17088
Grenada,1963,1.17088
Grenada,1962,1.17088
Grenada,1961,1.17088
Grenada,1960,1.122936484
Guam,2022,
Guam,2021,41.04753304
Guam,2020,41.36357996
Guam,2019,41.51247746
Guam,2018,
Guam,2017,
Guam,2016,
Guam,2015,40.48149162
Guam,2014,40.22847866
Guam,2013,40.10679182
Guam,2012,40.26635896
Guam,2011,
Guam,2010,39.7198387
Guam,2009,39.7982744
Guam,2008,39.76324177
Guam,2007,39.754071
Guam,2006,39.77531501
Guam,2005,39.83458006
Guam,2004,39.93805029
Guam,2003,40.10833308
Guam,2002,43.06049384
Guam,2001,49.52824348
Guam,2000,46.42482583
Guam,1999,48.99712743
Guam,1998,47.99976976
Guam,1997,46.09343614
Guam,1996,45.92246209
Guam,1995,46.10843871
Guam,1994,43.00807619
Guam,1993,45.23879869
Guam,1992,32.32802274
Guam,1991,30.70151131
Guam,1990,28.23314987
Guam,1989,26.18831901
Guam,1988,24.04586749
Guam,1987,22.26333689
Guam,1986,21.50601748
Guam,1985,26.40604447
Guam,1984,26.39783402
Guam,1983,25.65194386
Guam,1982,25.00753083
Guam,1981,24.18124006
Guam,1980,22.69825726
Guam,1979,20.37851378
Guam,1978,11.66587835
Guam,1977,11.3960801
Guam,1976,11.26981002
Guam,1975,12.4851726
Guam,1974,8.08923
Guam,1973,8.08923
Guam,1972,8.08923
Guam,1971,8.08923
Guam,1970,7.68403171
Guam,1969,6.67112
Guam,1968,6.67112
Guam,1967,6.67112
Guam,1966,6.67112
Guam,1965,6.220173198
Guam,1964,3.96152
Guam,1963,3.96152
Guam,1962,3.96152
Guam,1961,3.96152
Guam,1960,3.653245641
Guatemala,2022,10.7469171
Guatemala,2021,13.17344032
Guatemala,2020,13.08819852
Guatemala,2019,11.53961766
Guatemala,2018,14.45737421
Guatemala,2017,14.84498535
Guatemala,2016,15.06830395
Guatemala,2015,10.74207553
Guatemala,2014,10.93500338
Guatemala,2013,12.07996389
Guatemala,2012,11.52701433
Guatemala,2011,10.96400744
Guatemala,2010,10.30455567
Guatemala,2009,9.910886221
Guatemala,2008,10.3644342
Guatemala,2007,10.32149863
Guatemala,2006,10.10203538
Guatemala,2005,9.504139783
Guatemala,2004,8.80861029
Guatemala,2003,7.510756927
Guatemala,2002,6.883465518
Guatemala,2001,6.295884636
Guatemala,2000,5.765483226
Guatemala,1999,5.327350171
Guatemala,1998,4.622662024
Guatemala,1997,3.940366687
Guatemala,1996,3.179323595
Guatemala,1995,2.763191288
Guatemala,1994,2.427894186
Guatemala,1993,2.350418049
Guatemala,1992,2.23887735
Guatemala,1991,2.167402179
Guatemala,1990,2.093809646
Guatemala,1989,1.796926491
Guatemala,1988,1.607212001
Guatemala,1987,1.58576063
Guatemala,1986,1.607364094
Guatemala,1985,1.615935584
Guatemala,1984,1.517702098
Guatemala,1983,1.41273059
Guatemala,1982,1.345599697
Guatemala,1981,1.236298587
Guatemala,1980,1.187432266
Guatemala,1979,1.153723625
Guatemala,1978,1.116552385
Guatemala,1977,0.994057023
Guatemala,1976,0.831976661
Guatemala,1975,0.767253159
Guatemala,1974,0.673646
Guatemala,1973,0.673646
Guatemala,1972,0.673646
Guatemala,1971,0.673646
Guatemala,1970,0.694471951
Guatemala,1969,0.499126
Guatemala,1968,0.499126
Guatemala,1967,0.499126
Guatemala,1966,0.499126
Guatemala,1965,0.512302662
Guatemala,1964,0.423227
Guatemala,1963,0.423227
Guatemala,1962,0.423227
Guatemala,1961,0.423227
Guatemala,1960,0.434833318
Guinea,2022,
Guinea,2021,0.0
Guinea,2020,
Guinea,2019,
Guinea,2018,0.0
Guinea,2017,0.0
Guinea,2016,0.0
Guinea,2015,0.0
Guinea,2014,0.0
Guinea,2013,0.0
Guinea,2012,0.0
Guinea,2011,0.170977322
Guinea,2010,0.175255347
Guinea,2009,0.219531892
Guinea,2008,0.276079689
Guinea,2007,0.230436902
Guinea,2006,0.2465001
Guinea,2005,0.273519564
Guinea,2004,0.29237681
Guinea,2003,0.298269977
Guinea,2002,0.302980138
Guinea,2001,0.301809781
Guinea,2000,0.291604849
Guinea,1999,0.257666855
Guinea,1998,0.190339873
Guinea,1997,0.252282155
Guinea,1996,0.210930045
Guinea,1995,0.145346755
Guinea,1994,0.12817208
Guinea,1993,0.164332088
Guinea,1992,0.157899474
Guinea,1991,0.174629149
Guinea,1990,0.1778367
Guinea,1989,0.180128764
Guinea,1988,0.167303144
Guinea,1987,0.208082293
Guinea,1986,0.229344533
Guinea,1985,0.262235882
Guinea,1984,0.270821409
Guinea,1983,0.24705269
Guinea,1982,0.223952818
Guinea,1981,0.204837682
Guinea,1980,
Guinea,1979,
Guinea,1978,
Guinea,1977,0.139523822
Guinea,1976,0.141669146
Guinea,1975,
Guinea,1974,0.113127
Guinea,1973,0.113127
Guinea,1972,0.113127
Guinea,1971,0.113127
Guinea,1970,0.111311788
Guinea,1969,0.0587838
Guinea,1968,0.0587838
Guinea,1967,0.0587838
Guinea,1966,0.0587838
Guinea,1965,
Guinea,1964,0.0587838
Guinea,1963,0.0587838
Guinea,1962,0.0587838
Guinea,1961,0.0587838
Guinea,1960,0.058405136
Guinea-Bissau,2022,
Guinea-Bissau,2021,
Guinea-Bissau,2020,
Guinea-Bissau,2019,
Guinea-Bissau,2018,0.0
Guinea-Bissau,2017,0.0
Guinea-Bissau,2016,0.0
Guinea-Bissau,2015,0.0
Guinea-Bissau,2014,0.0
Guinea-Bissau,2013,0.0
Guinea-Bissau,2012,0.0
Guinea-Bissau,2011,0.0
Guinea-Bissau,2010,0.0
Guinea-Bissau,2009,0.317182601
Guinea-Bissau,2008,0.312207956
Guinea-Bissau,2007,0.315323886
Guinea-Bissau,2006,0.479742478
Guinea-Bissau,2005,0.696811583
Guinea-Bissau,2004,0.721524504
Guinea-Bissau,2003,0.802491234
Guinea-Bissau,2002,0.870902357
Guinea-Bissau,2001,0.787431007
Guinea-Bissau,2000,0.90368518
Guinea-Bissau,1999,0.505439819
Guinea-Bissau,1998,0.682307058
Guinea-Bissau,1997,0.656634347
Guinea-Bissau,1996,0.694894985
Guinea-Bissau,1995,0.659045382
Guinea-Bissau,1994,0.63646217
Guinea-Bissau,1993,0.630700792
Guinea-Bissau,1992,0.628113684
Guinea-Bissau,1991,0.621317374
Guinea-Bissau,1990,0.611678279
Guinea-Bissau,1989,0.594841162
Guinea-Bissau,1988,0.583195487
Guinea-Bissau,1987,0.592411957
Guinea-Bissau,1986,0.601670237
Guinea-Bissau,1985,0.611051364
Guinea-Bissau,1984,0.557429955
Guinea-Bissau,1983,0.442460631
Guinea-Bissau,1982,0.365698846
Guinea-Bissau,1981,0.220129545
Guinea-Bissau,1980,
Guinea-Bissau,1979,
Guinea-Bissau,1978,
Guinea-Bissau,1977,
Guinea-Bissau,1976,
Guinea-Bissau,1975,
Guinea-Bissau,1974,0.0527481
Guinea-Bissau,1973,0.0527481
Guinea-Bissau,1972,0.0527481
Guinea-Bissau,1971,0.0527481
Guinea-Bissau,1970,
Guinea-Bissau,1969,0.0527481
Guinea-Bissau,1968,0.0527481
Guinea-Bissau,1967,0.0527481
Guinea-Bissau,1966,0.0527481
Guinea-Bissau,1965,
Guinea-Bissau,1964,0.0527481
Guinea-Bissau,1963,0.0527481
Guinea-Bissau,1962,0.0527481
Guinea-Bissau,1961,0.0527481
Guinea-Bissau,1960,0.056234795
Guyana,2022,
Guyana,2021,15.53630711
Guyana,2020,15.67984024
Guyana,2019,15.64939349
Guyana,2018,
Guyana,2017,17.79163369
Guyana,2016,18.65332959
Guyana,2015,20.40406288
Guyana,2014,21.26558516
Guyana,2013,20.97950282
Guyana,2012,20.72769455
Guyana,2011,20.46396947
Guyana,2010,20.03617976
Guyana,2009,19.57276994
Guyana,2008,18.40774382
Guyana,2007,16.97163727
Guyana,2006,15.55974878
Guyana,2005,14.49712982
Guyana,2004,13.50404511
Guyana,2003,12.13997018
Guyana,2002,10.57983176
Guyana,2001,10.5174978
Guyana,2000,9.011252208
Guyana,1999,8.447601232
Guyana,1998,7.917314219
Guyana,1997,7.297033544
Guyana,1996,6.660296986
Guyana,1995,5.93530037
Guyana,1994,5.878625194
Guyana,1993,5.525643445
Guyana,1992,3.8084666
Guyana,1991,2.150260181
Guyana,1990,2.141568378
Guyana,1989,2.125124685
Guyana,1988,2.109565561
Guyana,1987,2.095047047
Guyana,1986,2.602445258
Guyana,1985,2.329581413
Guyana,1984,2.255134296
Guyana,1983,2.184045675
Guyana,1982,2.116366827
Guyana,1981,2.083274549
Guyana,1980,
Guyana,1979,
Guyana,1978,
Guyana,1977,
Guyana,1976,2.030384101
Guyana,1975,1.904531981
Guyana,1974,1.03556
Guyana,1973,1.03556
Guyana,1972,1.03556
Guyana,1971,1.03556
Guyana,1970,1.035076326
Guyana,1969,0.935772
Guyana,1968,0.935772
Guyana,1967,0.935772
Guyana,1966,0.935772
Guyana,1965,0.938161327
Guyana,1964,0.930889
Guyana,1963,0.930889
Guyana,1962,0.930889
Guyana,1961,0.930889
Guyana,1960,0.930610675
Haiti,2022,
Haiti,2021,0.052412875
Haiti,2020,0.053065403
Haiti,2019,0.05333124
Haiti,2018,0.053775641
Haiti,2017,0.054512597
Haiti,2016,0.053127504
Haiti,2015,0.053882345
Haiti,2014,0.393748427
Haiti,2013,0.39956317
Haiti,2012,0.494631321
Haiti,2011,0.502294885
Haiti,2010,0.507981404
Haiti,2009,1.099619573
Haiti,2008,1.127908123
Haiti,2007,1.150005318
Haiti,2006,1.618771184
Haiti,2005,1.594618027
Haiti,2004,1.562240208
Haiti,2003,1.588698453
Haiti,2002,1.500886793
Haiti,2001,0.939879658
Haiti,2000,0.867201644
Haiti,1999,0.85272875
Haiti,1998,0.806361973
Haiti,1997,0.758037854
Haiti,1996,0.772141744
Haiti,1995,0.786646312
Haiti,1994,0.667905409
Haiti,1993,0.612719407
Haiti,1992,0.624637444
Haiti,1991,0.636989098
Haiti,1990,0.64978853
Haiti,1989,0.622037124
Haiti,1988,0.601959982
Haiti,1987,0.568500552
Haiti,1986,0.533325218
Haiti,1985,0.496354278
Haiti,1984,0.457521423
Haiti,1983,0.433496689
Haiti,1982,0.408324095
Haiti,1981,0.347210407
Haiti,1980,
Haiti,1979,
Haiti,1978,
Haiti,1977,
Haiti,1976,
Haiti,1975,
Haiti,1974,
Haiti,1973,
Haiti,1972,
Haiti,1971,
Haiti,1970,
Haiti,1969,
Haiti,1968,
Haiti,1967,
Haiti,1966,
Haiti,1965,
Haiti,1964,
Haiti,1963,
Haiti,1962,
Haiti,1961,
Haiti,1960,
Honduras,2022,3.9676177
Honduras,2021,4.529143113
Honduras,2020,5.253659861
Honduras,2019,4.921291449
Honduras,2018,5.432575808
Honduras,2017,5.101434094
Honduras,2016,4.681729808
Honduras,2015,5.348019572
Honduras,2014,5.777255664
Honduras,2013,6.909035799
Honduras,2012,6.943591748
Honduras,2011,7.124160221
Honduras,2010,7.96834006
Honduras,2009,8.654208823
Honduras,2008,10.19244297
Honduras,2007,10.36341647
Honduras,2006,9.23289263
Honduras,2005,6.526176554
Honduras,2004,5.245736182
Honduras,2003,4.643232045
Honduras,2002,4.594034566
Honduras,2001,4.529222731
Honduras,2000,4.487386816
Honduras,1999,4.310348421
Honduras,1998,3.954910623
Honduras,1997,3.801900096
Honduras,1996,3.183040383
Honduras,1995,2.76662047
Honduras,1994,2.320494101
Honduras,1993,2.130733294
Honduras,1992,1.959877069
Honduras,1991,1.817087457
Honduras,1990,1.742211028
Honduras,1989,1.60142834
Honduras,1988,1.391260234
Honduras,1987,1.167910676
Honduras,1986,1.11007076
Honduras,1985,1.046176202
Honduras,1984,1.01121091
Honduras,1983,0.854684536
Honduras,1982,0.82091379
Honduras,1981,0.80775494
Honduras,1980,0.766121668
Honduras,1979,0.73516082
Honduras,1978,0.568307285
Honduras,1977,0.516721
Honduras,1976,0.513971694
Honduras,1975,0.526142991
Honduras,1974,
Honduras,1973,
Honduras,1972,
Honduras,1971,
Honduras,1970,
Honduras,1969,
Honduras,1968,
Honduras,1967,
Honduras,1966,
Honduras,1965,
Honduras,1964,
Honduras,1963,
Honduras,1962,
Honduras,1961,
Honduras,1960,
"Hong Kong SAR, China",2022,49.05002293
"Hong Kong SAR, China",2021,50.76209761
"Hong Kong SAR, China",2020,52.00134436
"Hong Kong SAR, China",2019,53.75583535
"Hong Kong SAR, China",2018,56.08541273
"Hong Kong SAR, China",2017,56.95050257
"Hong Kong SAR, China",2016,58.07407738
"Hong Kong SAR, China",2015,58.53810583
"Hong Kong SAR, China",2014,60.0890375
"Hong Kong SAR, China",2013,60.56637502
"Hong Kong SAR, China",2012,60.56840834
"Hong Kong SAR, China",2011,60.51581495
"Hong Kong SAR, China",2010,61.15256803
"Hong Kong SAR, China",2009,60.28951617
"Hong Kong SAR, China",2008,59.32787731
"Hong Kong SAR, China",2007,60.11785263
"Hong Kong SAR, China",2006,55.10931969
"Hong Kong SAR, China",2005,54.67753919
"Hong Kong SAR, China",2004,54.41514009
"Hong Kong SAR, China",2003,55.27435302
"Hong Kong SAR, China",2002,55.94852681
"Hong Kong SAR, China",2001,57.30403488
"Hong Kong SAR, China",2000,58.32312093
"Hong Kong SAR, China",1999,58.24774118
"Hong Kong SAR, China",1998,56.96849921
"Hong Kong SAR, China",1997,56.61205396
"Hong Kong SAR, China",1996,54.49232677
"Hong Kong SAR, China",1995,52.49724569
"Hong Kong SAR, China",1994,51.05251392
"Hong Kong SAR, China",1993,49.13218939
"Hong Kong SAR, China",1992,46.93649883
"Hong Kong SAR, China",1991,44.6093972
"Hong Kong SAR, China",1990,42.39045356
"Hong Kong SAR, China",1989,40.76751332
"Hong Kong SAR, China",1988,38.67182315
"Hong Kong SAR, China",1987,36.23522528
"Hong Kong SAR, China",1986,34.17792521
"Hong Kong SAR, China",1985,32.60240812
"Hong Kong SAR, China",1984,31.2055844
"Hong Kong SAR, China",1983,29.95776759
"Hong Kong SAR, China",1982,28.58500398
"Hong Kong SAR, China",1981,27.24965152
"Hong Kong SAR, China",1980,25.68755042
"Hong Kong SAR, China",1979,24.06299356
"Hong Kong SAR, China",1978,22.69771125
"Hong Kong SAR, China",1977,21.30552339
"Hong Kong SAR, China",1976,19.9540325
"Hong Kong SAR, China",1975,18.80435027
"Hong Kong SAR, China",1974,12.2891
"Hong Kong SAR, China",1973,12.2891
"Hong Kong SAR, China",1972,12.2891
"Hong Kong SAR, China",1971,12.2891
"Hong Kong SAR, China",1970,11.95932716
"Hong Kong SAR, China",1969,2.59828
"Hong Kong SAR, China",1968,2.59828
"Hong Kong SAR, China",1967,2.59828
"Hong Kong SAR, China",1966,2.59828
"Hong Kong SAR, China",1965,
"Hong Kong SAR, China",1964,2.59828
"Hong Kong SAR, China",1963,2.59828
"Hong Kong SAR, China",1962,2.59828
