Matching Event,Pattern
Economic Growth,"{'country_b_id_fk': 53, 'start_year_a_fk': 2009, 'start_year_b_fk': 2010, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.968775, 'orgs': 1, 'Power': 2.081265, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Croatia'}"
Presidential Election,"{'country_b_id_fk': 101, 'start_year_a_fk': 2009, 'start_year_b_fk': 2011, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.96681, 'orgs': 1, 'Power': 2.080086, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Indonesia'}"
Economic Growth,"{'country_b_id_fk': 167, 'start_year_a_fk': 2009, 'start_year_b_fk': 2015, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.966735, 'orgs': 1, 'Power': 2.080041, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Pakistan'}"
Education Reforms,"{'country_b_id_fk': 167, 'start_year_a_fk': 2009, 'start_year_b_fk': 2015, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.966735, 'orgs': 1, 'Power': 2.080041, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Pakistan'}"
Economic Growth,"{'country_b_id_fk': 53, 'start_year_a_fk': 2009, 'start_year_b_fk': 2014, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.96539, 'orgs': 1, 'Power': 2.079234, 'Sectors': ""['Political State Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Croatia'}"
Presidential Election,"{'country_b_id_fk': 142, 'start_year_a_fk': 2009, 'start_year_b_fk': 2012, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.96144, 'orgs': 1, 'Power': 2.076864, 'Sectors': ""['Finance Economy Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Moldova'}"
Economic Growth,"{'country_b_id_fk': 34, 'start_year_a_fk': 2009, 'start_year_b_fk': 2014, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.95939, 'orgs': 1, 'Power': 2.075634, 'Sectors': ""['Political State Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Bulgaria'}"
Economic Growth,"{'country_b_id_fk': 53, 'start_year_a_fk': 2009, 'start_year_b_fk': 2009, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.957485, 'orgs': 1, 'Power': 2.074491, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Croatia'}"
Presidential Election,"{'country_b_id_fk': 31, 'start_year_a_fk': 2012, 'start_year_b_fk': 1997, 'pattern_length_fk': 6, 'indexes': 3, 'avg_corr': 0.9573333333333331, 'orgs': 1, 'Power': 2.0744, 'Sectors': ""['Investments Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Brazil'}"
Economic Growth,"{'country_b_id_fk': 120, 'start_year_a_fk': 2009, 'start_year_b_fk': 2015, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.95571, 'orgs': 1, 'Power': 2.073426, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Latvia'}"
Economic Growth,"{'country_b_id_fk': 2, 'start_year_a_fk': 2009, 'start_year_b_fk': 2015, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.954915, 'orgs': 1, 'Power': 2.072949, 'Sectors': ""['Finance Economy Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Albania'}"
Environmental Protection,"{'country_b_id_fk': 34, 'start_year_a_fk': 2001, 'start_year_b_fk': 2002, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.950895, 'orgs': 1, 'Power': 2.070537, 'Sectors': ""['Military Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Bulgaria'}"
Economic Growth,"{'country_b_id_fk': 99, 'start_year_a_fk': 2009, 'start_year_b_fk': 2009, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.94807, 'orgs': 1, 'Power': 2.068842, 'Sectors': ""['Political State Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Iceland'}"
Environmental Initiatives,"{'country_b_id_fk': 126, 'start_year_a_fk': 2009, 'start_year_b_fk': 2007, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.94516, 'orgs': 1, 'Power': 2.067096, 'Sectors': ""['Finance Economy Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Lithuania'}"
Economic Growth,"{'country_b_id_fk': 134, 'start_year_a_fk': 2009, 'start_year_b_fk': 2014, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.93181, 'orgs': 1, 'Power': 2.059086, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Malta'}"
Environmental Initiatives,"{'country_b_id_fk': 134, 'start_year_a_fk': 2009, 'start_year_b_fk': 2013, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.927235, 'orgs': 1, 'Power': 2.056341, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Malta'}"
Presidential Election,"{'country_b_id_fk': 63, 'start_year_a_fk': 2001, 'start_year_b_fk': 2006, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.92511, 'orgs': 1, 'Power': 2.055066, 'Sectors': ""['Military Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Egypt'}"
Economic Growth,"{'country_b_id_fk': 152, 'start_year_a_fk': 2009, 'start_year_b_fk': 2015, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.91242, 'orgs': 1, 'Power': 2.047452, 'Sectors': ""['Finance Economy Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Nepal'}"
Health Improvements,"{'country_b_id_fk': 152, 'start_year_a_fk': 2009, 'start_year_b_fk': 2015, 'pattern_length_fk': 9, 'indexes': 2, 'avg_corr': 0.91242, 'orgs': 1, 'Power': 2.047452, 'Sectors': ""['Finance Economy Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Nepal'}"
Parliamentary Elections,"{'country_b_id_fk': 142, 'start_year_a_fk': 2009, 'start_year_b_fk': 2011, 'pattern_length_fk': 8, 'indexes': 2, 'avg_corr': 0.990365, 'orgs': 1, 'Power': 1.994219, 'Sectors': ""['Finance Economy Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Moldova'}"
Cultural Heritage Preservation,"{'country_b_id_fk': 107, 'start_year_a_fk': 2009, 'start_year_b_fk': 2016, 'pattern_length_fk': 8, 'indexes': 2, 'avg_corr': 0.983485, 'orgs': 1, 'Power': 1.990091, 'Sectors': ""['Political State Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Italy'}"
Cultural Heritage Preservation,"{'country_b_id_fk': 126, 'start_year_a_fk': 2001, 'start_year_b_fk': 2001, 'pattern_length_fk': 8, 'indexes': 2, 'avg_corr': 0.96268, 'orgs': 1, 'Power': 1.977608, 'Sectors': ""['Military Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Lithuania'}"
Cultural Heritage Preservation,"{'country_b_id_fk': 53, 'start_year_a_fk': 2009, 'start_year_b_fk': 2009, 'pattern_length_fk': 8, 'indexes': 2, 'avg_corr': 0.94892, 'orgs': 1, 'Power': 1.969352, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Croatia'}"
Presidential Election,"{'country_b_id_fk': 101, 'start_year_a_fk': 2012, 'start_year_b_fk': 2012, 'pattern_length_fk': 8, 'indexes': 2, 'avg_corr': 0.947495, 'orgs': 1, 'Power': 1.968497, 'Sectors': ""['Investments Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Indonesia'}"
Cultural Heritage Preservation,"{'country_b_id_fk': 57, 'start_year_a_fk': 2009, 'start_year_b_fk': 2016, 'pattern_length_fk': 8, 'indexes': 2, 'avg_corr': 0.94387, 'orgs': 1, 'Power': 1.966322, 'Sectors': ""['Political State Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Czechia'}"
Infrastructure Projects,"{'country_b_id_fk': 140, 'start_year_a_fk': 2009, 'start_year_b_fk': 2017, 'pattern_length_fk': 5, 'indexes': 3, 'avg_corr': 0.9417333333333332, 'orgs': 2, 'Power': 1.96504, 'Sectors': ""['Political State Sector', 'Human Rights Development', 'Military Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Mexico'}"
Cultural Promotion,"{'country_b_id_fk': 229, 'start_year_a_fk': 2013, 'start_year_b_fk': 2014, 'pattern_length_fk': 8, 'indexes': 2, 'avg_corr': 0.93822, 'orgs': 1, 'Power': 1.962932, 'Sectors': ""['Political State Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Turkmenistan'}"
Environmental Conservation,"{'country_b_id_fk': 17, 'start_year_a_fk': 2013, 'start_year_b_fk': 2009, 'pattern_length_fk': 8, 'indexes': 2, 'avg_corr': 0.93195, 'orgs': 1, 'Power': 1.95917, 'Sectors': ""['Political State Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Bahrain'}"
Parliamentary Elections,"{'country_b_id_fk': 63, 'start_year_a_fk': 2013, 'start_year_b_fk': 2008, 'pattern_length_fk': 8, 'indexes': 2, 'avg_corr': 0.9165, 'orgs': 1, 'Power': 1.9499, 'Sectors': ""['Political State Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Egypt'}"
Parliamentary Elections,"{'country_b_id_fk': 3, 'start_year_a_fk': 2009, 'start_year_b_fk': 2014, 'pattern_length_fk': 8, 'indexes': 2, 'avg_corr': 0.91601, 'orgs': 1, 'Power': 1.949606, 'Sectors': ""['Finance Economy Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Algeria'}"
Presidential Election,"{'country_b_id_fk': 67, 'start_year_a_fk': 2009, 'start_year_b_fk': 2010, 'pattern_length_fk': 7, 'indexes': 2, 'avg_corr': 0.974565, 'orgs': 1, 'Power': 1.884739, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Estonia'}"
Environmental Conservation,"{'country_b_id_fk': 56, 'start_year_a_fk': 2009, 'start_year_b_fk': 2014, 'pattern_length_fk': 7, 'indexes': 2, 'avg_corr': 0.970795, 'orgs': 1, 'Power': 1.882477, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Cyprus'}"
Infrastructure Development,"{'country_b_id_fk': 53, 'start_year_a_fk': 2009, 'start_year_b_fk': 2012, 'pattern_length_fk': 7, 'indexes': 2, 'avg_corr': 0.96336, 'orgs': 1, 'Power': 1.878016, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Croatia'}"
Infrastructure Development,"{'country_b_id_fk': 53, 'start_year_a_fk': 2009, 'start_year_b_fk': 2010, 'pattern_length_fk': 7, 'indexes': 2, 'avg_corr': 0.962255, 'orgs': 1, 'Power': 1.877353, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Croatia'}"
Presidential Election,"{'country_b_id_fk': 101, 'start_year_a_fk': 2009, 'start_year_b_fk': 2013, 'pattern_length_fk': 7, 'indexes': 2, 'avg_corr': 0.95841, 'orgs': 1, 'Power': 1.875046, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Indonesia'}"
Infrastructure Development,"{'country_b_id_fk': 101, 'start_year_a_fk': 2009, 'start_year_b_fk': 2011, 'pattern_length_fk': 7, 'indexes': 2, 'avg_corr': 0.953295, 'orgs': 1, 'Power': 1.871977, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Indonesia'}"
Infrastructure Development,"{'country_b_id_fk': 120, 'start_year_a_fk': 2009, 'start_year_b_fk': 2011, 'pattern_length_fk': 7, 'indexes': 2, 'avg_corr': 0.95064, 'orgs': 1, 'Power': 1.870384, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Latvia'}"
Parliamentary Elections,"{'country_b_id_fk': 121, 'start_year_a_fk': 2012, 'start_year_b_fk': 2016, 'pattern_length_fk': 7, 'indexes': 2, 'avg_corr': 0.945405, 'orgs': 1, 'Power': 1.867243, 'Sectors': ""['Social Sector', 'Human Rights Development']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Lebanon'}"
Infrastructure Development,"{'country_b_id_fk': 67, 'start_year_a_fk': 2009, 'start_year_b_fk': 2011, 'pattern_length_fk': 7, 'indexes': 2, 'avg_corr': 0.944155, 'orgs': 1, 'Power': 1.866493, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Estonia'}"
Infrastructure Development,"{'country_b_id_fk': 239, 'start_year_a_fk': 2009, 'start_year_b_fk': 2017, 'pattern_length_fk': 7, 'indexes': 2, 'avg_corr': 0.93949, 'orgs': 1, 'Power': 1.863694, 'Sectors': ""['Political State Sector', 'Finance Economy Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 144, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Mongolia', 'country_b_name': 'Uzbekistan'}"
